10-10-2019 12:40,"b""RT @Xpress_edex: The proposal that criticises Ramgopal Rao's Facebook post suggests three feasible suggestions to the IIT Council. The firs\xe2\x80\xa6"""
,
10-10-2019 12:40,"b""The proposal that criticises Ramgopal Rao's Facebook post suggests three feasible suggestions to the IIT Council. T\xe2\x80\xa6 https://t.co/KNOv69dCOd"""
,
10-10-2019 05:33,b'RT @AllIndiaEngine1: #engineersatjantarmantar #mtechfeeshike\nAll people in and around delhi students should join as soon as possible. https\xe2\x80\xa6'
,
10-10-2019 05:33,b'RT @AllIndiaEngine1: Thank you @IndiaToday for the coverage. Hope @HRDMinistry listens to our demands.\n#mtechfeeshike #engineersatjantarman\xe2\x80\xa6'
,
10-10-2019 04:53,b'RT @the_rahulkumar: % OF Appreciation in Education system of india during BJP government  ??\n#mtechfeeshike \n#IITFeeHike'
,
10-10-2019 02:09,b'RT @witty_noob: Last thing you would want to see is a competitive exam aspirant sitting on roads protesting at the time when #GATE2020 is j\xe2\x80\xa6'
,
10-10-2019 02:09,b'RT @BShubham96: @narendramodi Say something about #mtechfeeshike .'
,
10-10-2019 02:09,b'RT @BShubham96: @SwamiGeetika Say something about #mtechfeeshike.'
,
10-10-2019 02:09,b'RT @BShubham96: @TarekFatah Say something about #mtechfeeshike. Plz'
,
10-10-2019 02:09,"b'RT @goforkeshav: @PMOIndia @HRDMinistry If we want research to pursued by students irrespective of their social and economic status, we nee\xe2\x80\xa6'"
,
10-10-2019 02:09,"b'RT @aaganthuka: @ARanganathan72 @ShefVaidya Forget departments sir, if they increase the fee as per news then they will have to close depar\xe2\x80\xa6'"
,
10-10-2019 02:09,b'RT @192alok: #Protest_till_MHRD_Rolls_Back_its_decision\n#mtechfeeshike\n\nIf government really wish to control the drop out rate from IITs th\xe2\x80\xa6'
,
10-10-2019 02:04,b'RT @AditiSh72690342: #mtechfeeshike\nMust watch \nhttps://t.co/46im1ewWe9'
,
10-10-2019 02:04,b'RT @Shivam41258707: @HRDMinistry @ramgopal_rao @PMOIndia @timesofindia @aajtak @ndtv @AllIndiaEngine1  #unacceptable #IIT  #mtechfeeshike\xe2\x80\xa6'
,
10-10-2019 02:04,"b""RT @Rahulkus12: I'm completely against IITCouncil and #MHRD for the decision of  fees hike by 900%. We don't entertain your unjustifiable d\xe2\x80\xa6"""
,
10-10-2019 02:03,b'RT @Aryanjayking: This government is ensuring raja ka beta hi raja bnega \nMtech fees hike\n#mtechfeeshike \nThis people who r seating at the\xe2\x80\xa6'
,
10-10-2019 02:03,"b""RT @padadewarg: @ramgopal_rao This is not about #mtechfeeshike ...it's about the future of millions of engineers"""
,
10-10-2019 02:03,b'RT @ChoudharyPremal: @HRDMinistry You guys have to take a big issue for students in to consideration rather than this...\n\nTake back your de\xe2\x80\xa6'
,
10-10-2019 02:03,b'RT @NilrajsinhChau1: Today debate were done on such negligible topic in media..No need to glorify personal life of someone..This will not g\xe2\x80\xa6'
,
